txn_id,sender,receiver,amount,timestamp,channel,fraud_label,fraud_type
TXN-0002331,ACC-00072,ACC-00035,2220.5,2025-10-27T14:14:44,NEFT,0,
TXN-0002332,ACC-00152,ACC-00447,58067.3,2025-12-09T03:33:42,NEFT,0,
TXN-0002333,ACC-00214,ACC-00268,34184.03,2025-10-21T18:54:02,IMPS,0,
TXN-0002334,ACC-00132,ACC-00094,14991.32,2025-12-20T15:19:10,UPI,0,
TXN-0002335,ACC-00458,ACC-00461,42293.57,2025-11-11T14:33:26,UPI,0,
TXN-0002336,ACC-00385,ACC-00152,5290295.2,2025-10-16T23:23:25,UPI,0,
TXN-0002337,ACC-00482,ACC-00214,163104.44,2025-11-16T18:16:05,NEFT,0,
TXN-0002338,ACC-00352,ACC-00401,240168.85,2025-10-16T14:25:58,ATM,0,
TXN-0002339,ACC-00223,ACC-00181,165891.03,2025-12-28T14:30:25,IMPS,0,
TXN-0002340,ACC-00199,ACC-00421,520753.38,2025-10-01T23:08:31,NEFT,0,
TXN-0002341,ACC-00457,ACC-00305,25793.32,2025-10-20T06:40:41,UPI,0,
TXN-0002342,ACC-00341,ACC-00296,899.13,2025-11-29T20:34:40,UPI,0,
TXN-0002343,ACC-00340,ACC-00421,25862.39,2025-12-11T07:10:29,IMPS,0,
TXN-0002344,ACC-00377,ACC-00375,156548.99,2025-10-31T17:32:02,UPI,0,
TXN-0002345,ACC-00459,ACC-00234,6338.26,2025-10-15T07:40:07,NEFT,0,
TXN-0002346,ACC-00162,ACC-00058,26437.57,2025-12-16T21:31:58,ATM,0,
TXN-0002347,ACC-00208,ACC-00134,10454.78,2025-11-20T13:17:58,IMPS,0,
TXN-0002348,ACC-00230,ACC-00482,542342.31,2025-12-20T19:53:26,RTGS,0,
TXN-0002349,ACC-00324,ACC-00230,139947.5,2025-12-02T00:46:59,ATM,0,
TXN-0002350,ACC-00049,ACC-00018,117333.21,2025-10-22T05:25:40,IMPS,0,
TXN-0002351,ACC-00096,ACC-00215,111177.4,2025-12-07T14:50:13,NEFT,0,
TXN-0002352,ACC-00085,ACC-00307,33960.43,2025-11-06T15:46:14,UPI,0,
TXN-0002353,ACC-00107,ACC-00487,51823.62,2025-10-19T13:25:57,ATM,0,
TXN-0002354,ACC-00295,ACC-00489,4301.28,2025-10-02T09:29:12,UPI,0,
TXN-0002355,ACC-00186,ACC-00008,709.39,2025-10-30T07:34:53,RTGS,0,
TXN-0002356,ACC-00257,ACC-00419,47578.97,2025-12-24T06:01:22,UPI,0,
TXN-0002357,ACC-00255,ACC-00332,65067.63,2025-11-14T06:33:04,NEFT,0,
TXN-0002358,ACC-00180,ACC-00424,320192.04,2025-11-22T16:02:23,NEFT,0,
TXN-0002359,ACC-00498,ACC-00391,614401.85,2025-11-02T14:31:57,UPI,0,
TXN-0002360,ACC-00090,ACC-00234,612924.64,2025-11-11T14:12:22,UPI,0,
TXN-0002361,ACC-00283,ACC-00304,6024.31,2025-10-16T19:01:06,NEFT,0,
TXN-0002362,ACC-00195,ACC-00145,19262.64,2025-12-22T01:12:22,IMPS,0,
TXN-0002363,ACC-00348,ACC-00223,86215.2,2025-12-01T13:34:37,UPI,0,
TXN-0002364,ACC-00317,ACC-00480,3462247.21,2025-12-29T19:43:19,RTGS,0,
TXN-0002365,ACC-00050,ACC-00044,521350.88,2025-12-18T05:58:32,IMPS,0,
TXN-0002366,ACC-00045,ACC-00332,272369.5,2025-10-02T14:16:35,NEFT,0,
TXN-0002367,ACC-00210,ACC-00053,18069.52,2025-11-18T04:42:26,IMPS,0,
TXN-0002368,ACC-00319,ACC-00474,7407.44,2025-11-22T21:19:17,UPI,0,
TXN-0002369,ACC-00227,ACC-00257,150246.75,2025-11-26T10:22:20,IMPS,0,
TXN-0002370,ACC-00341,ACC-00148,5008.09,2025-12-22T16:37:01,NEFT,0,
TXN-0002371,ACC-00114,ACC-00397,23642.82,2025-11-14T03:21:51,NEFT,0,
TXN-0002372,ACC-00058,ACC-00100,29537.02,2025-12-23T03:25:22,NEFT,0,
TXN-0002373,ACC-00063,ACC-00179,638732.97,2025-12-17T01:34:27,RTGS,0,
TXN-0002374,ACC-00211,ACC-00464,19178.49,2025-12-19T15:42:44,NEFT,0,
TXN-0002375,ACC-00401,ACC-00379,450.05,2025-11-08T10:18:02,UPI,0,
TXN-0002376,ACC-00191,ACC-00400,90039.2,2025-10-22T17:48:36,NEFT,0,
TXN-0002377,ACC-00137,ACC-00450,10319.19,2025-12-03T22:50:23,UPI,0,
TXN-0002378,ACC-00429,ACC-00462,39211.91,2025-12-17T04:48:22,RTGS,0,
TXN-0002379,ACC-00344,ACC-00123,31067.94,2025-10-01T09:41:16,RTGS,0,
TXN-0002380,ACC-00212,ACC-00016,22188.58,2025-10-02T12:11:15,UPI,0,
TXN-0002381,ACC-00404,ACC-00191,150634.71,2025-12-21T15:08:06,IMPS,0,
TXN-0002382,ACC-00419,ACC-00379,2300.41,2025-11-28T05:58:29,UPI,0,
TXN-0002383,ACC-00087,ACC-00491,14319.46,2025-11-25T13:17:36,ATM,0,
TXN-0002384,ACC-00123,ACC-00284,124401.34,2025-11-07T23:56:25,UPI,0,
TXN-0002385,ACC-00329,ACC-00201,12023.85,2025-12-20T10:39:40,UPI,0,
TXN-0002386,ACC-00477,ACC-00295,2006.5,2025-11-11T15:52:52,UPI,0,
TXN-0002387,ACC-00325,ACC-00199,120982.31,2025-12-10T16:37:32,UPI,0,
TXN-0002388,ACC-00462,ACC-00162,274188.29,2025-11-20T05:20:34,UPI,0,
TXN-0002389,ACC-00118,ACC-00050,33490.22,2025-12-08T22:28:40,IMPS,0,
TXN-0002390,ACC-00258,ACC-00060,1064.73,2025-12-01T07:21:51,NEFT,0,
TXN-0002391,ACC-00200,ACC-00431,129410.6,2025-12-13T23:59:21,NEFT,0,
TXN-0002392,ACC-00133,ACC-00428,1830.24,2025-11-23T16:21:47,UPI,0,
TXN-0002393,ACC-00165,ACC-00104,63312.54,2025-10-10T01:17:54,UPI,0,
TXN-0002394,ACC-00223,ACC-00005,7350.81,2025-12-01T01:25:46,IMPS,0,
TXN-0002395,ACC-00078,ACC-00014,4502.06,2025-11-30T00:16:35,IMPS,0,
TXN-0002396,ACC-00471,ACC-00497,16392.22,2025-10-08T15:33:11,NEFT,0,
TXN-0002397,ACC-00012,ACC-00380,26109.76,2025-12-11T06:44:17,UPI,0,
TXN-0002398,ACC-00232,ACC-00324,11389.25,2025-12-01T07:30:20,IMPS,0,
TXN-0002399,ACC-00095,ACC-00122,104785.0,2025-12-03T08:29:17,RTGS,0,
TXN-0002400,ACC-00152,ACC-00099,16269.95,2025-11-21T23:36:45,IMPS,0,
TXN-0002401,ACC-00371,ACC-00399,212000.43,2025-12-18T08:40:23,IMPS,0,
TXN-0002402,ACC-00394,ACC-00133,60241.19,2025-12-04T00:10:54,UPI,0,
TXN-0002403,ACC-00042,ACC-00478,10346.43,2025-10-14T23:00:26,NEFT,0,
TXN-0002404,ACC-00326,ACC-00296,7641.19,2025-12-24T04:06:51,UPI,0,
TXN-0002405,ACC-00235,ACC-00474,1871.52,2025-11-27T20:32:04,UPI,0,
TXN-0002406,ACC-00072,ACC-00144,61286.8,2025-10-26T10:29:30,RTGS,0,
TXN-0002407,ACC-00047,ACC-00039,19182.28,2025-11-17T23:40:27,IMPS,0,
TXN-0002408,ACC-00467,ACC-00429,507.78,2025-10-21T04:36:39,UPI,0,
TXN-0002409,ACC-00251,ACC-00407,13845.47,2025-10-03T03:09:48,NEFT,0,
TXN-0002410,ACC-00249,ACC-00491,7173.43,2025-11-30T17:56:47,UPI,0,
TXN-0002411,ACC-00351,ACC-00214,619222.33,2025-11-06T10:24:21,RTGS,0,
TXN-0002412,ACC-00324,ACC-00465,1694.26,2025-11-13T18:37:23,IMPS,0,
TXN-0002413,ACC-00092,ACC-00152,2712.34,2025-10-01T23:37:42,RTGS,0,
TXN-0002414,ACC-00337,ACC-00290,267786.52,2025-12-01T06:50:01,NEFT,0,
TXN-0002415,ACC-00016,ACC-00060,417555.89,2025-11-03T06:48:22,ATM,0,
TXN-0002416,ACC-00247,ACC-00314,9499.84,2025-11-28T06:05:04,NEFT,0,
TXN-0002417,ACC-00081,ACC-00267,11640.5,2025-12-12T00:16:43,UPI,0,
TXN-0002418,ACC-00062,ACC-00098,110108.74,2025-11-28T20:20:25,UPI,0,
TXN-0002419,ACC-00011,ACC-00265,550.72,2025-11-19T16:27:05,IMPS,0,
TXN-0002420,ACC-00110,ACC-00443,1273.92,2025-11-05T10:15:24,UPI,0,
TXN-0002421,ACC-00111,ACC-00015,21909.59,2025-11-01T19:13:22,UPI,0,
TXN-0002422,ACC-00042,ACC-00372,591136.96,2025-12-07T03:32:55,RTGS,0,
TXN-0002423,ACC-00137,ACC-00140,16575.58,2025-11-16T18:09:02,UPI,0,
TXN-0002424,ACC-00047,ACC-00178,43550.93,2025-12-08T17:57:15,NEFT,0,
TXN-0002425,ACC-00150,ACC-00239,279517.64,2025-12-12T08:25:44,IMPS,0,
TXN-0002426,ACC-00223,ACC-00262,1611043.27,2025-11-08T19:55:57,RTGS,0,
TXN-0002427,ACC-00128,ACC-00088,12857.37,2025-10-20T05:05:07,IMPS,0,
TXN-0002428,ACC-00454,ACC-00367,35231.43,2025-10-28T06:58:13,ATM,0,
TXN-0002429,ACC-00052,ACC-00298,964822.47,2025-12-17T00:10:51,IMPS,0,
TXN-0002430,ACC-00159,ACC-00084,2345.0,2025-12-17T02:23:09,UPI,0,
TXN-0002431,ACC-00369,ACC-00249,230878.28,2025-11-12T02:03:43,RTGS,0,
TXN-0002432,ACC-00216,ACC-00305,5808.24,2025-12-12T12:49:15,UPI,0,
TXN-0002433,ACC-00163,ACC-00318,43671.47,2025-10-11T10:37:51,NEFT,0,
TXN-0002434,ACC-00219,ACC-00102,23465.48,2025-11-25T01:32:12,UPI,0,
TXN-0002435,ACC-00459,ACC-00323,6474.19,2025-12-19T13:12:16,UPI,0,
TXN-0002436,ACC-00085,ACC-00455,6188.31,2025-10-04T06:39:59,ATM,0,
TXN-0002437,ACC-00129,ACC-00300,59727.38,2025-11-09T18:55:20,UPI,0,
TXN-0002438,ACC-00423,ACC-00449,217939.07,2025-12-02T15:11:13,ATM,0,
TXN-0002439,ACC-00271,ACC-00180,28752.35,2025-11-08T16:07:18,UPI,0,
TXN-0002440,ACC-00092,ACC-00414,41200.42,2025-11-01T07:54:05,NEFT,0,
TXN-0002441,ACC-00095,ACC-00183,101530.38,2025-10-24T19:37:57,UPI,0,
TXN-0002442,ACC-00336,ACC-00190,6317.55,2025-11-06T02:44:22,UPI,0,
TXN-0002443,ACC-00160,ACC-00062,137509.26,2025-10-01T22:26:47,UPI,0,
TXN-0002444,ACC-00005,ACC-00367,158707.41,2025-11-01T22:19:16,UPI,0,
TXN-0002445,ACC-00290,ACC-00407,3939354.12,2025-11-01T05:17:31,RTGS,0,
TXN-0002446,ACC-00287,ACC-00033,18453.56,2025-11-07T10:29:30,UPI,0,
TXN-0002447,ACC-00108,ACC-00269,15921.93,2025-10-22T02:43:35,UPI,0,
TXN-0002448,ACC-00142,ACC-00366,144949.19,2025-11-29T00:31:11,RTGS,0,
TXN-0002449,ACC-00413,ACC-00440,158639.17,2025-12-05T04:20:49,UPI,0,
TXN-0002450,ACC-00457,ACC-00330,13861.12,2025-11-10T22:44:56,IMPS,0,
TXN-0002451,ACC-00222,ACC-00162,17576.31,2025-12-18T23:20:47,UPI,0,
TXN-0002452,ACC-00100,ACC-00025,96185.65,2025-12-17T22:29:06,NEFT,0,
TXN-0002453,ACC-00023,ACC-00140,8187.37,2025-11-10T21:33:14,UPI,0,
TXN-0002454,ACC-00231,ACC-00087,17344.64,2025-11-28T09:26:06,UPI,0,
TXN-0002455,ACC-00196,ACC-00121,42670.67,2025-11-25T23:08:29,UPI,0,
TXN-0002456,ACC-00009,ACC-00329,218095.79,2025-12-16T01:14:03,RTGS,0,
TXN-0002457,ACC-00002,ACC-00466,12230.92,2025-11-14T20:00:23,UPI,0,
TXN-0002458,ACC-00430,ACC-00495,1317.79,2025-11-09T02:37:01,UPI,0,
TXN-0002459,ACC-00273,ACC-00470,1153.0,2025-11-21T05:11:45,UPI,0,
TXN-0002460,ACC-00330,ACC-00008,3763.32,2025-10-07T17:50:23,NEFT,0,
TXN-0002461,ACC-00424,ACC-00410,3416.25,2025-11-10T07:12:13,IMPS,0,
TXN-0002462,ACC-00140,ACC-00162,27493.38,2025-12-13T04:13:49,UPI,0,
TXN-0002463,ACC-00040,ACC-00284,4272.76,2025-12-15T04:58:48,UPI,0,
TXN-0002464,ACC-00313,ACC-00024,10250.08,2025-11-08T04:31:10,UPI,0,
TXN-0002465,ACC-00232,ACC-00252,9015.0,2025-12-22T09:32:59,NEFT,0,
TXN-0002466,ACC-00466,ACC-00062,16433.64,2025-12-21T20:30:31,UPI,0,
TXN-0002467,ACC-00316,ACC-00052,392584.78,2025-10-03T20:14:47,UPI,0,
TXN-0002468,ACC-00422,ACC-00005,119551.88,2025-10-14T11:16:28,UPI,0,
TXN-0002469,ACC-00165,ACC-00441,37385.3,2025-12-06T18:13:17,IMPS,0,
TXN-0002470,ACC-00115,ACC-00087,15837.77,2025-10-09T13:05:37,UPI,0,
TXN-0002471,ACC-00461,ACC-00415,16650.26,2025-11-05T19:33:05,IMPS,0,
TXN-0002472,ACC-00275,ACC-00002,65509.05,2025-12-06T19:43:06,RTGS,0,
TXN-0002473,ACC-00132,ACC-00452,103933.27,2025-12-16T05:03:07,UPI,0,
TXN-0002474,ACC-00024,ACC-00484,7088.92,2025-10-30T13:02:50,UPI,0,
TXN-0002475,ACC-00168,ACC-00352,38780.21,2025-11-29T11:48:44,IMPS,0,
TXN-0002476,ACC-00194,ACC-00138,937.38,2025-12-07T20:00:25,UPI,0,
TXN-0002477,ACC-00070,ACC-00298,53161.24,2025-11-14T17:29:39,UPI,0,
TXN-0002478,ACC-00163,ACC-00441,143181.54,2025-10-15T08:52:06,IMPS,0,
TXN-0002479,ACC-00454,ACC-00435,21935.83,2025-12-26T22:36:46,NEFT,0,
TXN-0002480,ACC-00228,ACC-00342,955269.32,2025-10-12T21:09:01,NEFT,0,
TXN-0002481,ACC-00123,ACC-00295,7433.64,2025-11-16T09:39:00,IMPS,0,
TXN-0002482,ACC-00499,ACC-00143,53712.06,2025-11-01T06:06:28,IMPS,0,
TXN-0002483,ACC-00247,ACC-00115,34047.62,2025-10-09T21:54:28,UPI,0,
TXN-0002484,ACC-00151,ACC-00364,30317.01,2025-10-09T00:55:28,UPI,0,
TXN-0002485,ACC-00427,ACC-00446,29561.26,2025-10-24T12:46:39,IMPS,0,
TXN-0002486,ACC-00376,ACC-00438,44037.16,2025-10-20T23:45:40,IMPS,0,
TXN-0002487,ACC-00038,ACC-00497,167096.33,2025-11-18T00:30:53,UPI,0,
TXN-0002488,ACC-00006,ACC-00343,433620.59,2025-10-21T23:37:55,NEFT,0,
TXN-0002489,ACC-00197,ACC-00096,36168.71,2025-11-17T08:17:47,UPI,0,
TXN-0002490,ACC-00106,ACC-00416,157561.15,2025-11-27T08:01:06,IMPS,0,
TXN-0002491,ACC-00263,ACC-00439,10268.33,2025-10-31T10:10:46,IMPS,0,
TXN-0002492,ACC-00159,ACC-00362,144165.87,2025-11-14T01:56:52,IMPS,0,
TXN-0002493,ACC-00434,ACC-00258,9213.41,2025-10-11T06:12:24,RTGS,0,
TXN-0002494,ACC-00112,ACC-00469,258638.83,2025-11-05T07:21:05,UPI,0,
TXN-0002495,ACC-00231,ACC-00444,1941853.68,2025-11-30T05:49:07,NEFT,0,
TXN-0002496,ACC-00399,ACC-00204,29151.13,2025-10-19T05:57:48,UPI,0,
TXN-0002497,ACC-00216,ACC-00084,701.64,2025-12-06T15:06:56,UPI,0,
TXN-0002498,ACC-00445,ACC-00295,13540.88,2025-12-02T22:50:30,UPI,0,
TXN-0002499,ACC-00236,ACC-00448,333492.36,2025-10-11T09:43:55,IMPS,0,
TXN-0002500,ACC-00123,ACC-00008,98276.3,2025-12-26T19:23:58,NEFT,0,
TXN-0002501,ACC-00136,ACC-00014,56842.78,2025-11-16T05:43:14,IMPS,0,
TXN-0002502,ACC-00231,ACC-00180,223150.8,2025-10-26T18:50:35,UPI,0,
TXN-0002503,ACC-00281,ACC-00043,86856.81,2025-11-04T09:52:27,NEFT,0,
TXN-0002504,ACC-00077,ACC-00203,325105.6,2025-11-18T18:11:18,NEFT,0,
TXN-0002505,ACC-00170,ACC-00027,190034.82,2025-11-12T20:23:53,UPI,0,
TXN-0002506,ACC-00050,ACC-00025,561889.68,2025-12-02T23:23:53,UPI,0,
TXN-0002507,ACC-00475,ACC-00216,69274.56,2025-10-19T19:53:36,UPI,0,
TXN-0002508,ACC-00206,ACC-00090,185251.0,2025-11-27T16:14:05,UPI,0,
TXN-0002509,ACC-00311,ACC-00252,20893.04,2025-11-20T08:28:06,NEFT,0,
TXN-0002510,ACC-00348,ACC-00025,12300.2,2025-12-02T18:05:33,UPI,0,
TXN-0002511,ACC-00056,ACC-00112,784013.68,2025-10-12T04:24:26,UPI,0,
TXN-0002512,ACC-00018,ACC-00294,53592.71,2025-10-26T20:14:24,UPI,0,
TXN-0002513,ACC-00272,ACC-00051,154629.16,2025-10-27T17:52:01,UPI,0,
TXN-0002514,ACC-00317,ACC-00358,45375.7,2025-12-09T11:59:21,NEFT,0,
TXN-0002515,ACC-00201,ACC-00051,12635.58,2025-10-22T08:22:36,IMPS,0,
TXN-0002516,ACC-00450,ACC-00354,37040.57,2025-10-27T01:06:26,NEFT,0,
TXN-0002517,ACC-00087,ACC-00402,481561.5,2025-10-20T18:21:54,UPI,0,
TXN-0002518,ACC-00147,ACC-00361,98659.73,2025-11-27T21:30:39,UPI,0,
TXN-0002519,ACC-00001,ACC-00048,1667.95,2025-10-18T23:15:53,NEFT,0,
TXN-0002520,ACC-00358,ACC-00318,24650.69,2025-11-16T06:55:38,IMPS,0,
TXN-0002521,ACC-00436,ACC-00464,898182.74,2025-12-06T19:00:24,UPI,0,
TXN-0002522,ACC-00161,ACC-00348,24715.0,2025-10-07T17:50:27,UPI,0,
TXN-0002523,ACC-00170,ACC-00460,1421.03,2025-11-14T04:43:51,UPI,0,
TXN-0002524,ACC-00006,ACC-00341,1096340.08,2025-11-16T01:53:59,NEFT,0,
TXN-0002525,ACC-00010,ACC-00090,124033.44,2025-10-26T14:46:24,RTGS,0,
TXN-0002526,ACC-00087,ACC-00347,32015.55,2025-12-13T19:32:09,RTGS,0,
TXN-0002527,ACC-00304,ACC-00180,18609.88,2025-11-16T00:06:15,NEFT,0,
TXN-0002528,ACC-00250,ACC-00447,254799.81,2025-10-25T00:44:27,NEFT,0,
TXN-0002529,ACC-00023,ACC-00419,13690.12,2025-10-02T16:31:24,NEFT,0,
TXN-0002530,ACC-00148,ACC-00427,286892.13,2025-10-23T03:56:55,NEFT,0,
TXN-0002531,ACC-00085,ACC-00386,96370.12,2025-10-15T05:33:46,IMPS,0,
TXN-0002532,ACC-00051,ACC-00155,56411.45,2025-12-18T01:12:20,IMPS,0,
TXN-0002533,ACC-00231,ACC-00251,47189.5,2025-12-11T08:14:35,UPI,0,
TXN-0002534,ACC-00279,ACC-00131,26504.17,2025-12-04T09:51:14,NEFT,0,
TXN-0002535,ACC-00186,ACC-00234,238506.59,2025-10-02T07:35:58,IMPS,0,
TXN-0002536,ACC-00154,ACC-00363,7649.4,2025-11-02T09:40:04,RTGS,0,
TXN-0002537,ACC-00396,ACC-00339,1959.68,2025-12-23T04:51:09,RTGS,0,
TXN-0002538,ACC-00431,ACC-00305,109753.5,2025-11-17T00:37:42,UPI,0,
TXN-0002539,ACC-00351,ACC-00265,113122.77,2025-12-10T16:51:54,NEFT,0,
TXN-0002540,ACC-00075,ACC-00210,86200.74,2025-12-23T03:14:35,UPI,0,
TXN-0002541,ACC-00072,ACC-00182,75652.9,2025-11-18T08:01:59,UPI,0,
TXN-0002542,ACC-00295,ACC-00379,20394.64,2025-12-07T13:20:44,ATM,0,
TXN-0002543,ACC-00184,ACC-00105,149861.81,2025-12-12T06:29:47,UPI,0,
TXN-0002544,ACC-00471,ACC-00488,33456.3,2025-11-06T16:17:13,NEFT,0,
TXN-0002545,ACC-00494,ACC-00140,15111.26,2025-12-25T03:53:37,NEFT,0,
TXN-0002546,ACC-00278,ACC-00460,20714.63,2025-12-28T14:01:25,NEFT,0,
TXN-0002547,ACC-00490,ACC-00448,1379389.35,2025-11-21T03:46:55,UPI,0,
TXN-0002548,ACC-00466,ACC-00347,1598.86,2025-11-03T20:52:04,RTGS,0,
TXN-0002549,ACC-00200,ACC-00301,89287.66,2025-11-10T12:21:58,RTGS,0,
TXN-0002550,ACC-00141,ACC-00158,1767.99,2025-10-19T12:03:59,UPI,0,
TXN-0002551,ACC-00266,ACC-00359,29887.03,2025-11-03T07:53:14,IMPS,0,
TXN-0002552,ACC-00062,ACC-00221,16638.43,2025-12-17T05:15:35,NEFT,0,
TXN-0002553,ACC-00495,ACC-00405,851.46,2025-12-16T22:17:13,UPI,0,
TXN-0002554,ACC-00056,ACC-00496,73150.02,2025-10-01T19:25:18,NEFT,0,
TXN-0002555,ACC-00350,ACC-00075,18323.35,2025-11-15T06:35:54,IMPS,0,
TXN-0002556,ACC-00267,ACC-00494,830.0,2025-10-29T03:14:25,NEFT,0,
TXN-0002557,ACC-00340,ACC-00083,164591.6,2025-10-30T11:32:43,NEFT,0,
TXN-0002558,ACC-00033,ACC-00409,480705.99,2025-10-29T14:45:47,UPI,0,
TXN-0002559,ACC-00020,ACC-00111,530844.18,2025-10-28T11:28:41,IMPS,0,
TXN-0002560,ACC-00063,ACC-00027,69294.55,2025-11-17T09:58:34,UPI,0,
TXN-0002561,ACC-00220,ACC-00180,39454.55,2025-12-04T02:30:06,IMPS,0,
TXN-0002562,ACC-00025,ACC-00128,396599.37,2025-10-14T08:54:28,UPI,0,
TXN-0002563,ACC-00145,ACC-00402,750346.56,2025-12-23T09:38:22,NEFT,0,
TXN-0002564,ACC-00490,ACC-00393,279406.69,2025-11-24T10:38:24,UPI,0,
TXN-0002565,ACC-00044,ACC-00365,6669.05,2025-10-27T06:42:15,UPI,0,
TXN-0002566,ACC-00375,ACC-00100,52178.24,2025-11-11T22:45:04,NEFT,0,
TXN-0002567,ACC-00041,ACC-00148,80107.84,2025-10-22T05:58:32,UPI,0,
TXN-0002568,ACC-00477,ACC-00181,1397.85,2025-10-25T03:34:45,IMPS,0,
TXN-0002569,ACC-00326,ACC-00197,84528.94,2025-11-11T00:38:37,UPI,0,
TXN-0002570,ACC-00462,ACC-00050,2172491.64,2025-12-26T16:55:09,UPI,0,
TXN-0002571,ACC-00154,ACC-00305,114907.77,2025-10-31T04:04:00,UPI,0,
TXN-0002572,ACC-00223,ACC-00347,515114.02,2025-12-25T01:04:13,UPI,0,
TXN-0002573,ACC-00296,ACC-00071,50475.66,2025-12-06T08:15:13,IMPS,0,
TXN-0002574,ACC-00128,ACC-00069,31831.35,2025-11-10T10:04:40,NEFT,0,
TXN-0002575,ACC-00154,ACC-00156,72134.56,2025-10-09T07:27:27,UPI,0,
TXN-0002576,ACC-00474,ACC-00321,8362.49,2025-11-14T18:34:03,NEFT,0,
TXN-0002577,ACC-00192,ACC-00400,6407.37,2025-12-25T01:02:41,IMPS,0,
TXN-0002578,ACC-00049,ACC-00070,354813.72,2025-11-21T03:00:01,NEFT,0,
TXN-0002579,ACC-00160,ACC-00257,429430.94,2025-12-06T12:32:46,IMPS,0,
TXN-0002580,ACC-00239,ACC-00181,6099.78,2025-11-11T12:32:29,NEFT,0,
TXN-0002581,ACC-00492,ACC-00210,207398.6,2025-11-14T18:52:10,UPI,0,
TXN-0002582,ACC-00286,ACC-00013,31053.66,2025-12-14T10:42:10,NEFT,0,
TXN-0002583,ACC-00386,ACC-00071,66946.93,2025-11-29T17:32:23,RTGS,0,
TXN-0002584,ACC-00402,ACC-00124,83149.34,2025-11-26T08:14:57,NEFT,0,
TXN-0002585,ACC-00065,ACC-00317,217473.19,2025-11-22T17:54:35,RTGS,0,
TXN-0002586,ACC-00449,ACC-00150,42145.9,2025-10-06T04:44:52,IMPS,0,
TXN-0002587,ACC-00201,ACC-00064,459682.63,2025-11-09T02:55:23,IMPS,0,
TXN-0002588,ACC-00236,ACC-00413,63382.5,2025-12-14T01:54:30,RTGS,0,
TXN-0002589,ACC-00235,ACC-00429,111695.5,2025-10-06T06:38:09,UPI,0,
TXN-0002590,ACC-00138,ACC-00424,8104.12,2025-12-03T02:19:48,UPI,0,
TXN-0002591,ACC-00304,ACC-00049,1768400.85,2025-12-19T19:15:33,UPI,0,
TXN-0002592,ACC-00246,ACC-00353,84599.6,2025-11-02T04:00:09,RTGS,0,
TXN-0002593,ACC-00062,ACC-00379,131058.01,2025-11-26T18:15:26,IMPS,0,
TXN-0002594,ACC-00378,ACC-00367,2008.75,2025-10-06T03:32:46,IMPS,0,
TXN-0002595,ACC-00264,ACC-00073,8259.64,2025-11-24T13:40:10,IMPS,0,
TXN-0002596,ACC-00253,ACC-00069,337118.79,2025-10-22T16:53:39,RTGS,0,
TXN-0002597,ACC-00327,ACC-00436,60864.42,2025-10-16T00:39:10,UPI,0,
TXN-0002598,ACC-00159,ACC-00368,1158.87,2025-10-01T15:01:53,IMPS,0,
TXN-0002599,ACC-00319,ACC-00352,235371.85,2025-10-20T11:39:52,UPI,0,
TXN-0002600,ACC-00000,ACC-00078,13645.85,2025-11-28T14:56:03,RTGS,0,
TXN-0002601,ACC-00266,ACC-00049,460639.29,2025-10-25T00:01:54,UPI,0,
TXN-0002602,ACC-00242,ACC-00012,31004.75,2025-12-20T20:23:35,NEFT,0,
TXN-0002603,ACC-00200,ACC-00028,52494.94,2025-12-29T21:50:23,UPI,0,
TXN-0002604,ACC-00207,ACC-00247,303191.0,2025-10-18T20:51:12,IMPS,0,
TXN-0002605,ACC-00430,ACC-00434,7219.3,2025-11-23T01:56:53,UPI,0,
TXN-0002606,ACC-00313,ACC-00348,6080.7,2025-11-12T15:14:48,RTGS,0,
TXN-0002607,ACC-00315,ACC-00063,25496.66,2025-11-11T23:27:25,UPI,0,
TXN-0002608,ACC-00011,ACC-00094,160959.98,2025-10-14T18:09:09,IMPS,0,
TXN-0002609,ACC-00336,ACC-00123,3309.06,2025-10-17T13:56:08,NEFT,0,
TXN-0002610,ACC-00358,ACC-00279,1803.6,2025-10-20T10:51:06,NEFT,0,
TXN-0002611,ACC-00148,ACC-00341,159962.98,2025-10-10T17:03:45,ATM,0,
TXN-0002612,ACC-00252,ACC-00188,12266.64,2025-12-04T19:51:10,UPI,0,
TXN-0002613,ACC-00197,ACC-00357,17925.74,2025-12-17T15:47:51,UPI,0,
TXN-0002614,ACC-00213,ACC-00416,1284.01,2025-11-11T05:55:57,UPI,0,
TXN-0002615,ACC-00145,ACC-00234,10698.27,2025-10-12T15:54:54,NEFT,0,
TXN-0002616,ACC-00005,ACC-00297,35824.2,2025-10-30T09:29:08,UPI,0,
TXN-0002617,ACC-00333,ACC-00457,193819.03,2025-12-03T19:22:01,NEFT,0,
TXN-0002618,ACC-00021,ACC-00464,9061.46,2025-12-28T01:35:57,UPI,0,
TXN-0002619,ACC-00071,ACC-00239,717319.78,2025-12-25T16:11:50,IMPS,0,
TXN-0002620,ACC-00141,ACC-00004,10591.42,2025-10-16T08:53:58,UPI,0,
TXN-0002621,ACC-00438,ACC-00440,10619.37,2025-11-18T20:33:14,UPI,0,
TXN-0002622,ACC-00462,ACC-00361,577950.55,2025-11-20T23:28:06,UPI,0,
TXN-0002623,ACC-00032,ACC-00089,53136.97,2025-12-03T16:24:09,UPI,0,
